STATE/UT,Year,CRIME,Boys 7-12 Years,Girls 7-12 Years,Boys 12-16 Years,Girls 12-16 Years,Boys 16-18 Years,Girls 16-18 Years,Total for boys all Age Groups,Total for girls all Age Groups,Grand total
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,1,0,6,0,7,0,7
0.0,2007,0.0,0,0,0,1,2,10,2,11,13
0.0,2007,0.0,0,0,1,0,2,0,3,0,3
0.0,2007,0.0,0,0,2,0,6,0,8,0,8
0.0,2007,0.0,0,0,4,3,15,6,19,9,28
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,1,0,2,0,3,0,3
0.0,2007,0.0,0,0,21,2,97,5,118,7,125
0.0,2007,0.0,1,0,64,6,320,23,385,29,414
0.0,2008,0.0,0,0,6,0,38,0,44,0,44
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,1,0,1,0,2,0,2
0.0,2008,0.0,0,0,6,0,26,0,32,0,32
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,6,0,26,0,32,0,32
0.0,2008,0.0,0,0,2,0,19,5,21,5,26
0.0,2008,0.0,0,0,1,0,14,4,15,4,19
0.0,2008,0.0,0,0,1,0,5,1,6,1,7
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,3,0,2,0,5,0,5
0.0,2008,0.0,0,0,0,0,10,0,10,0,10
0.0,2008,0.0,0,0,36,0,48,0,84,0,84
0.0,2008,0.0,0,0,5,0,6,0,11,0,11
0.0,2008,0.0,0,0,31,0,42,0,73,0,73
0.0,2008,0.0,0,0,2,0,1,0,3,0,3
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,1,0,6,0,7,0,7
0.0,2008,0.0,0,0,2,5,5,4,7,9,16
0.0,2008,0.0,0,0,0,0,1,0,1,0,1
0.0,2008,0.0,0,0,1,0,3,0,4,0,4
0.0,2008,0.0,0,0,1,8,4,4,5,12,17
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,30,0,47,0,77,0,77
0.0,2008,0.0,0,0,91,13,211,13,302,26,328
0.0,2009,0.0,0,0,10,1,42,1,52,2,54
0.0,2009,0.0,0,0,6,0,8,0,14,0,14
0.0,2009,0.0,0,0,1,0,4,0,5,0,5
0.0,2009,0.0,0,0,10,0,30,0,40,0,40
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,10,0,30,0,40,0,40
0.0,2009,0.0,0,0,7,0,31,2,38,2,40
0.0,2009,0.0,0,0,3,0,30,2,33,2,35
0.0,2009,0.0,0,0,4,0,1,0,5,0,5
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,1,0,1,0,2,0,2
0.0,2009,0.0,0,0,6,0,10,0,16,0,16
0.0,2009,0.0,0,0,68,2,45,0,113,2,115
0.0,2009,0.0,0,0,9,0,7,0,16,0,16
0.0,2009,0.0,0,0,59,2,38,0,97,2,99
0.0,2009,0.0,0,0,2,0,2,0,4,0,4
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,7,0,15,0,22,0,22
0.0,2009,0.0,0,0,3,9,9,6,12,15,27
0.0,2009,0.0,0,0,4,0,3,0,7,0,7
0.0,2009,0.0,0,0,3,0,4,0,7,0,7
0.0,2009,0.0,0,0,0,3,4,6,4,9,13
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,19,2,51,0,70,2,72
0.0,2009,0.0,0,0,147,17,259,15,406,32,438
0.0,2010,0.0,0,0,15,5,66,1,81,6,87
0.0,2010,0.0,0,0,10,0,16,2,26,2,28
0.0,2010,0.0,0,0,4,0,12,0,16,0,16
0.0,2010,0.0,0,0,22,0,77,0,99,0,99
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,22,0,77,0,99,0,99
0.0,2010,0.0,0,0,14,0,41,0,55,0,55
0.0,2010,0.0,0,0,6,0,32,0,38,0,38
0.0,2010,0.0,0,0,8,0,9,0,17,0,17
0.0,2010,0.0,0,0,2,0,1,0,3,0,3
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,2,0,17,0,19,0,19
0.0,2010,0.0,0,0,25,0,20,0,45,0,45
0.0,2010,0.0,5,0,116,2,109,0,230,2,232
0.0,2010,0.0,0,0,7,0,25,0,32,0,32
0.0,2010,0.0,5,0,109,2,84,0,198,2,200
0.0,2010,0.0,0,0,7,0,3,0,10,0,10
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,6,0,6,0,12,0,12
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,14,2,29,0,43,2,45
0.0,2010,0.0,0,0,2,0,6,1,8,1,9
0.0,2010,0.0,0,0,2,0,5,0,7,0,7
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,2,0,3,1,5,1,6
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,1,0,1,0,2,0,2
0.0,2010,0.0,0,0,49,0,57,0,106,0,106
0.0,2010,0.0,5,0,293,9,469,5,767,14,781
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,4,0,0,0,4,0,4
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,1,0,0,0,1,1
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,4,1,0,0,4,1,5
0.0,2002,0.0,0,0,2,0,0,0,2,0,2
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,4,0,0,0,4,0,4
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,1,0,0,0,0,0,1,0,1
0.0,2002,0.0,1,0,6,0,0,0,7,0,7
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,2,0,0,0,2,0,2
0.0,2003,0.0,0,0,2,0,0,0,2,0,2
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,4,0,0,0,4,0,4
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,2,0,0,0,1,0,3,0,3
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,2,0,0,0,1,0,3,0,3
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,5,0,5,0,5
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,8,0,8,0,8
0.0,2004,0.0,2,0,0,0,14,0,16,0,16
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,1,0,2,0,3,0,6,0,6
0.0,2005,0.0,3,0,11,0,2,0,16,0,16
0.0,2005,0.0,3,0,4,0,0,0,7,0,7
0.0,2005,0.0,0,0,7,0,2,0,9,0,9
0.0,2005,0.0,0,0,5,0,0,0,5,0,5
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,2,0,2,0,2
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,3,0,0,0,3,0,3
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,4,0,21,0,7,0,32,0,32
0.0,2006,0.0,0,0,2,0,3,0,5,0,5
0.0,2006,0.0,0,0,1,0,2,0,3,0,3
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,9,0,4,0,13,0,13
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,9,0,4,0,13,0,13
0.0,2006,0.0,0,0,4,0,0,0,4,0,4
0.0,2006,0.0,0,0,3,0,0,0,3,0,3
0.0,2006,0.0,0,0,1,0,0,0,1,0,1
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,1,0,0,0,1,0,1
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,11,0,24,0,26,0,61,0,61
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,11,0,24,0,26,0,61,0,61
0.0,2006,0.0,0,0,1,0,0,0,1,0,1
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,2,0,2,0,2
0.0,2006,0.0,0,0,0,0,1,0,1,0,1
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,4,0,4,0,4
0.0,2006,0.0,0,0,0,0,1,0,1,0,1
0.0,2006,0.0,0,0,0,0,1,0,1,0,1
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,4,0,4,0,4
0.0,2006,0.0,11,0,42,0,48,0,101,0,101
0.0,2007,0.0,0,0,2,0,4,0,6,0,6
0.0,2007,0.0,0,0,0,0,1,0,1,0,1
0.0,2007,0.0,0,0,2,0,0,0,2,0,2
0.0,2007,0.0,0,0,4,0,1,0,5,0,5
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,4,0,1,0,5,0,5
0.0,2007,0.0,0,0,0,0,3,0,3,0,3
0.0,2007,0.0,0,0,0,0,3,0,3,0,3
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,3,0,3,0,3
0.0,2007,0.0,0,0,0,0,1,0,1,0,1
0.0,2007,0.0,5,0,23,0,7,0,35,0,35
0.0,2007,0.0,3,0,26,0,14,0,43,0,43
0.0,2007,0.0,0,0,1,0,3,0,4,0,4
0.0,2007,0.0,3,0,25,0,11,0,39,0,39
0.0,2007,0.0,0,0,0,0,3,0,3,0,3
0.0,2007,0.0,0,0,0,0,2,0,2,0,2
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,3,0,2,0,5,0,5
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,4,0,3,0,7,0,7
0.0,2007,0.0,8,0,64,0,44,0,116,0,116
0.0,2008,0.0,0,0,4,1,2,0,6,1,7
0.0,2008,0.0,0,0,2,0,0,0,2,0,2
0.0,2008,0.0,0,0,1,0,0,0,1,0,1
0.0,2008,0.0,0,0,3,0,1,0,4,0,4
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,3,0,1,0,4,0,4
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,1,0,1,0,2,0,2
0.0,2008,0.0,5,0,11,0,8,0,24,0,24
0.0,2008,0.0,12,0,21,0,27,0,60,0,60
0.0,2008,0.0,0,0,0,0,7,0,7,0,7
0.0,2008,0.0,12,0,21,0,20,0,53,0,53
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,1,0,2,0,3,0,3
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,2,0,6,0,4,0,12,0,12
0.0,2008,0.0,0,0,1,0,0,0,1,0,1
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,3,0,3,0,6,0,6
0.0,2008,0.0,19,0,54,1,48,0,121,1,122
0.0,2009,0.0,0,0,0,0,4,0,4,0,4
0.0,2009,0.0,0,0,0,0,1,0,1,0,1
0.0,2009,0.0,0,0,1,0,0,0,1,0,1
0.0,2009,0.0,0,0,2,0,4,0,6,0,6
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,2,0,4,0,6,0,6
0.0,2009,0.0,0,0,0,0,3,0,3,0,3
0.0,2009,0.0,0,0,0,0,3,0,3,0,3
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,5,0,5,0,5
0.0,2009,0.0,2,0,1,0,25,0,28,0,28
0.0,2009,0.0,1,0,23,0,40,0,64,0,64
0.0,2009,0.0,0,0,7,0,14,0,21,0,21
0.0,2009,0.0,1,0,16,0,26,0,43,0,43
0.0,2009,0.0,0,0,4,0,1,0,5,0,5
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,2,0,2,0,2
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,2,0,10,0,12,0,12
0.0,2009,0.0,0,0,0,0,1,0,1,0,1
0.0,2009,0.0,0,0,0,0,2,0,2,0,2
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,17,1,26,2,43,3,46
0.0,2009,0.0,3,0,50,1,124,2,177,3,180
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,2,0,5,0,7,0,7
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,1,0,0,0,1,0,1
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,1,0,0,0,1,0,1
0.0,2010,0.0,0,0,0,0,7,0,7,0,7
0.0,2010,0.0,0,0,0,0,7,0,7,0,7
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,1,0,1,0,2,0,2
0.0,2010,0.0,0,0,21,0,10,0,31,0,31
0.0,2010,0.0,2,0,24,0,26,0,52,0,52
0.0,2010,0.0,0,0,6,0,8,0,14,0,14
0.0,2010,0.0,2,0,18,0,18,0,38,0,38
0.0,2010,0.0,0,0,0,0,3,0,3,0,3
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,2,0,2,0,4,0,4
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,3,0,3,0,3
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,2,0,12,0,24,0,38,0,38
0.0,2010,0.0,4,0,63,0,81,0,148,0,148
0.0,2001,0.0,0,0,1,0,0,0,1,0,1
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,2,0,0,0,2,0,2
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,5,2,5,0,0,0,10,2,12
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,5,2,5,0,0,0,10,2,12
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,6,0,4,0,0,0,10,0,10
0.0,2001,0.0,11,2,12,0,0,0,23,2,25
0.0,2002,0.0,0,0,2,0,0,0,2,0,2
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,1,0,1,0,2,0,2
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,1,0,1,0,2,0,2
0.0,2002,0.0,0,0,1,0,0,0,1,0,1
0.0,2002,0.0,0,0,1,0,0,0,1,0,1
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,2,0,2,0,0,1,4,1,5
0.0,2002,0.0,0,0,1,0,0,0,1,0,1
0.0,2002,0.0,2,0,1,0,0,1,3,1,4
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,1,0,0,0,1,0,1
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,1,0,2,0,0,0,3,0,3
0.0,2002,0.0,3,0,9,0,1,1,13,1,14
0.0,2003,0.0,0,0,0,0,1,0,1,0,1
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,1,0,1,0,1
0.0,2003,0.0,0,0,1,0,3,0,4,0,4
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,1,0,3,0,4,0,4
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,9,0,9,0,9
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,1,0,0,0,0,0,1,0,1
0.0,2003,0.0,0,0,1,0,0,0,1,0,1
0.0,2003,0.0,1,0,8,1,4,0,13,1,14
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,1,0,8,1,4,0,13,1,14
0.0,2003,0.0,0,0,0,0,1,0,1,0,1
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
