STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,19.0,19.0,20.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,74
0.0,0.0,2008,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2008,2.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,20
0.0,0.0,2008,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,2008,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2008,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,34
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24
0.0,0.0,2008,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,13
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,22
0.0,0.0,2008,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,2008,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2008,13.0,10.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,41
0.0,0.0,2008,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8
0.0,0.0,2008,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2008,5.0,10.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,30
0.0,0.0,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5
0.0,0.0,2008,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
0.0,0.0,2008,84.0,97.0,99.0,5.0,1.0,31.0,4.0,0.0,0.0,9.0,58.0,388
0.0,0.0,2008,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,18
0.0,0.0,2008,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14
0.0,0.0,2008,5.0,10.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,29
0.0,0.0,2008,1.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
0.0,0.0,2008,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,29
0.0,0.0,2008,1.0,14.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,32
0.0,0.0,2008,2.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,71
0.0,0.0,2008,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28
0.0,0.0,2008,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21
0.0,0.0,2008,4.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,39
0.0,0.0,2008,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,2008,5.0,11.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,27
0.0,0.0,2008,1.0,14.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23
0.0,0.0,2008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,2008,2.0,18.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,67
0.0,0.0,2008,0.0,13.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,4.0,33
0.0,0.0,2008,2.0,28.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,54
0.0,0.0,2008,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30
0.0,0.0,2008,37.0,215.0,87.0,0.0,4.0,6.0,13.0,0.0,0.0,4.0,183.0,549
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,1.0,25.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,32
0.0,0.0,2008,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,49
0.0,0.0,2008,4.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,150
0.0,0.0,2008,3.0,16.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,50
0.0,0.0,2008,2.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,173
0.0,0.0,2008,2.0,11.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,68.0,95
0.0,0.0,2008,3.0,76.0,22.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,112
0.0,0.0,2008,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,15
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,140
0.0,0.0,2008,2.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,280
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,48
0.0,0.0,2008,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12
0.0,0.0,2008,3.0,26.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,119
0.0,0.0,2008,5.0,19.0,45.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,21.0,103
0.0,0.0,2008,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.0,0.0,2008,1.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,73
0.0,0.0,2008,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,477
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40
0.0,0.0,2008,1.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,85
0.0,0.0,2008,1.0,35.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,107.0,157
0.0,0.0,2008,0.0,25.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,45
0.0,0.0,2008,1.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,22.0,39
0.0,0.0,2008,1.0,29.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,95
0.0,0.0,2008,2.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,65
0.0,0.0,2008,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,41
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,210
0.0,0.0,2008,1.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,83
0.0,0.0,2008,1.0,25.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,128.0,176
0.0,0.0,2008,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,116
0.0,0.0,2008,3.0,55.0,0.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,142.0,223
0.0,0.0,2008,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,129
0.0,0.0,2008,2.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,106
0.0,0.0,2008,2.0,17.0,10.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,96.0,135
0.0,0.0,2008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2008,7.0,24.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,37
0.0,0.0,2008,4.0,22.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,51
0.0,0.0,2008,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,63
0.0,0.0,2008,2.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,50
0.0,0.0,2008,3.0,10.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,106
0.0,0.0,2008,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,69
0.0,0.0,2008,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0,2008,1.0,38.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,114
0.0,0.0,2008,107.0,892.0,264.0,8.0,6.0,99.0,15.0,1.0,4.0,2.0,2861.0,4259
0.0,0.0,2008,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.0,0.0,2008,6.0,10.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,72.0,125
0.0,0.0,2008,0.0,10.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,30
0.0,0.0,2008,2.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55
0.0,0.0,2008,3.0,12.0,21.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,70
0.0,0.0,2008,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31
0.0,0.0,2008,5.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37
0.0,0.0,2008,1.0,13.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,70
0.0,0.0,2008,7.0,18.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,14.0,63
0.0,0.0,2008,8.0,29.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,48.0,115
0.0,0.0,2008,1.0,5.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20
0.0,0.0,2008,2.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32
0.0,0.0,2008,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11
0.0,0.0,2008,4.0,7.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,21
0.0,0.0,2008,3.0,6.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,27
0.0,0.0,2008,8.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,2008,6.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,69
0.0,0.0,2008,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11
0.0,0.0,2008,5.0,91.0,85.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,160.0,364
0.0,0.0,2008,2.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,18
0.0,0.0,2008,12.0,37.0,25.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,88.0,169
0.0,0.0,2008,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17
0.0,0.0,2008,2.0,15.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,38
0.0,0.0,2008,9.0,11.0,21.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,65
0.0,0.0,2008,1.0,6.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,21
0.0,0.0,2008,2.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,19
0.0,0.0,2008,5.0,9.0,1.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,4.0,41
0.0,0.0,2008,2.0,6.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,63
0.0,0.0,2008,3.0,17.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,53
0.0,0.0,2008,3.0,8.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,26
0.0,0.0,2008,6.0,55.0,48.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,176.0,312
0.0,0.0,2008,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2008,8.0,43.0,26.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,29.0,120
0.0,0.0,2008,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14
0.0,0.0,2008,0.0,12.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,30
0.0,0.0,2008,3.0,30.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,58
0.0,0.0,2008,8.0,15.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,18.0,66
0.0,0.0,2008,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,12
0.0,0.0,2008,2.0,10.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,28
0.0,0.0,2008,9.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,2.0,27
0.0,0.0,2008,9.0,41.0,56.0,1.0,0.0,6.0,2.0,3.0,0.0,0.0,46.0,164
0.0,0.0,2008,3.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16
0.0,0.0,2008,1.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35
0.0,0.0,2008,0.0,6.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,27
0.0,0.0,2008,5.0,28.0,29.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,76
0.0,0.0,2008,178.0,690.0,598.0,2.0,3.0,274.0,13.0,25.0,1.0,5.0,920.0,2709
0.0,0.0,2008,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2008,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
0.0,0.0,2008,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
0.0,0.0,2008,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
0.0,0.0,2008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2008,6.0,22.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
0.0,0.0,2008,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2008,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,2008,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27
0.0,0.0,2008,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,2008,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.0,0.0,2008,0.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,62
0.0,0.0,2008,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2008,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2008,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2008,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22
0.0,0.0,2008,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2008,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2008,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
0.0,0.0,2008,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2008,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7
0.0,0.0,2008,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7
0.0,0.0,2008,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.0,0.0,2008,13.0,65.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,141
0.0,0.0,2008,1.0,5.0,14.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,40
0.0,0.0,2008,2.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,1.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22
0.0,0.0,2008,0.0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,25
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2008,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2008,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2008,4.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
0.0,0.0,2008,3.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0.0,0.0,2008,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,2008,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.0,0.0,2008,6.0,16.0,81.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,113
